Nombre,Municipio,Categoria,Modalidad,Email,Telefono,Web,Score_Responsabilidad,Motivo_Sector,Motivo_Arraigo,Motivo_Capacidad,Evidencia_Noticias,Analisis_Raw
BLUE CHARTER,BENIDORM,,,info@bluecharteraltea.com,639713132,http://www.bluecharteraltea.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
ALIMED,ALACANT/ALICANTE,,,info@alimedboats.es,608585895,http://WWW.ALIMEDBOATS.ES,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
ACTIVIDADES BENIDORM,BENIDORM,,,info@actividadesbenidorm.com,655 559 994,http://www.actividadesbenidorm.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
MAREMOTOsports Torrevieja,TORREVIEJA,,,torrevieja@maremoto.com,600475000,https://www.maremotosports.com/torrevieja,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
DONUT BOAT TORREVIEJA,TORREVIEJA,,,vbouco@hotmail.fr,665418484,https://www.donut-boat.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
WATER SPORTS TORREVIEJA,TORREVIEJA,,,watersportstorrevieja@gmail.com,692457936,https://watersportstorrevieja.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
"BOATS & SUN MEDITERRANEO, SL",ALACANT/ALICANTE,,,boatsunmediterranneo@gmail.com,616971382,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
OLÉ SURF HOUSE,ALACANT/ALICANTE,,,olesurfhouse@gmail.com,656235965,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
TORREVELA,TORREVIEJA,,,info@torrevela.com,651012600,http://www.torrevela.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
SUMINISTROS NAUTICOS ADELMAR,TORREVIEJA,,,info@adelmarnautica.com,,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
TORREVIEJA SURF SURFINN,TORREVIEJA,,,torreviejasurf@gmail.com,648885071,http://torreviejasurf.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
ANDRES COSTA MARINO,ORIHUELA,,,andrescostamarino@hotmail.com,646596892,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.""]"
SAN JUAN BEACH SURF CLUB,ALACANT/ALICANTE,,,merchealicante@gmail.com,656235965,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
MARINE BREEZE,ORIHUELA,,,felix.cerdan.martinez@gmail.com,639639330,http://WWW.MARINEBREEZE.ES,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.""]"
DIVERTY SEA,TORREVIEJA,,,divertysea@gmail.com,623003813,http://divertysea.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
TERRENODEAVENTURA,ALACANT/ALICANTE,,,terrenodeaventura@gmail.com,687469836,http://www.terrenodeaventura.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
CITY TOUR TUK TUK,ALACANT/ALICANTE,,,citytour25@gmail.com,654057072,http://www.city-tour-tuk-tuk.com      www.alicantetuktuk.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
BARBARA BOATS,ALACANT/ALICANTE,,,info@barbaraboats.com,676980943,http://barbaraboats.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
ALOHERS,ALACANT/ALICANTE,,,aloherscoffeesurf@gmail.com,965043648,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
CAPITAN KAYAK,BENIDORM,,,capitankayak@gmail.com,649475242,http://www.capitankayak.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
SUNSET BOAT TORREVIEJA,TORREVIEJA,,,info@ribeiroymontesinos.com,608464745,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
YOURBESTSAIL,ALACANT/ALICANTE,,,yourbestsail@icloud.com,654855218,http://www.yourbestsail.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
"MARITIMAS TORREVIEJA, S.L.",TORREVIEJA,,,ajl639@wanadoo.es,669412233,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
DAVID RAYMOND FRANCO AUDIA,TORREVIEJA,,,factura@motor-rent.es,646203235,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
CLUB NAUTICO MARINA INTERNACIONAL,TORREVIEJA,,,info@cnmi.es,965 713 650,https://www.puertodeportivomarinainternacional.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
VOLANTE CHARTERS,TORREVIEJA,,,kev2109@hotmail.com,636159885,http://costa-boat-trips.eu,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
CLUB DEPORTIVO PARRES ELCHE,ELX/ELCHE,,,info@parreswatersports.com,663457320,http://www.parreswatersports.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.""]"
AEROGLOBO,ELX/ELCHE,,,aeroglobospain@gmail.com,966 637 401,https://aeroglobo.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.""]"
"BANANA SUMMER, S.L.",ALACANT/ALICANTE,,,areabs.sl@gmail.com,610245967,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
ACRONAUTICA,BENIDORM,,,info@acronautica.com,690737626,http://www.acronautica.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
STELLA MARIS,ORIHUELA,,,BEACHCLUBSKI@GMAIL.COM,669719152,http://.JETSKISPAIN.COM,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ORIHUELA' (+1.0): Sede en zona clave.""]"
AVANZATOUR,ELX/ELCHE,,,info@avanzatour.es,639693828,https://www.avanzatour.es,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ELX/ELCHE' (+1.0): Sede en zona clave.""]"
FUN & QUADS ADVENTURE,BENIDORM,,,administracion@funquads.com,656520997,http://www.funquads.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
REVOLUTION DIVE,BENIDORM,,,jorge@revolutiondive.com,615960947,http://WWW.revolutiondive.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
COSTA BLANCA TOUR,ALACANT/ALICANTE,,,1978novikov1978@gmail.com,622105200,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
MULTISERVICIO V MOTORS,ALACANT/ALICANTE,,,vmotors.rent@gmail.com,695612134,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
LA ZONA SURF SCHOOL SL,ALACANT/ALICANTE,,,info@euroasesores.es,965131105,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
"EXCURSIONES MARITIMAS BENIDORM, S.L.",BENIDORM,,,info@emb2000.es,965856887,https://excursionesmaritimasbenidorm.es/,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
RUMBO DE TORREVIEJA,TORREVIEJA,,,josealbertomazon30@gmail.com,600042275,www.rumbotorrevieja.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
JET DREAM,SANT JOAN D'ALACANT,,,alain_sunjet@hotmail.com,669852373,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'SANT JOAN D'ALACANT' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'SANT JOAN D'ALACANT' (+1.0): Sede en zona clave.""]"
NAUTIMED,TORREVIEJA,,,info@nautimed.com,609061106,http://nautimed.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
TAO BIKE,BENIDORM,,,hola@taobike.es,966175739,https://taobike.es,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
BLUE VALLEY WATERSPORTS,ALACANT/ALICANTE,,,info@bluevalleyco.com,635230672,http://bluevalleywatersports.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
LUNA 7,BENIDORM,,,veleroluna7@gmail.com,629656049,http://@navegaporBenidorm (facebook),3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
ALINA SAILING,TORREVIEJA,,,alinasailing@gmail.com,653193070,http://www.alinasailing.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
15 CUMBRES,ALACANT/ALICANTE,,,info@15cumbres.com,618686111,http://15cumbres.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
MARCO POLO EXPEDICIONES,BENIDORM,,,info@marcopoloexpediciones.com,618875434,http:///www.marcopoloexp.es,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
FRANCISCO JAVIER FÉREZ FERNÁNDEZ,ALACANT/ALICANTE,,,francisco.ferez@gmail.com,617734813,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
AWANA,ALACANT/ALICANTE,,,info@awanamountains.com,636852977,http://www.awanamountains.com,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'ALACANT/ALICANTE' (+1.0): Sede en zona clave.""]"
PETRA J M AELTERMAN,TORREVIEJA,,,aelterman123@hotmail.com,618048120,,3.0,Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante.,Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.,,"{""sector"": 2.0, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector GVA 'TURISMO ACTIVO' (+2.0): Actividad relevante."", ""Municipio Prioritario 'TORREVIEJA' (+1.0): Sede en zona clave.""]"
